date,etf,action,amount
2015-03-10,国债ETF,buy,5542.058853197086
2015-03-10,纳指,buy,5542.058853197086
2015-03-11,创业板,sell,4245.165880010114
2015-03-11,国债ETF,sell,4245.165880010114
2015-03-11,纳指,sell,4245.165880010114
2015-03-12,创业板,sell,102041.39254972775
2015-03-12,国债ETF,sell,102041.39254972775
2015-03-12,沪深300,buy,263739.85312426224
2015-03-12,纳指,sell,102041.39254972775
2015-03-13,创业板,buy,2981.978852903296
2015-03-13,国债ETF,buy,2981.978852903296
2015-03-13,沪深300,buy,2981.978852903296
2015-03-13,纳指,buy,2981.978852903296
2015-03-16,创业板,sell,411.06361536402255
2015-03-16,国债ETF,sell,411.06361536402255
2015-03-16,沪深300,sell,411.06361536402255
2015-03-16,纳指,sell,411.06361536402255
2015-03-17,创业板,buy,4702.614242510812
2015-03-17,国债ETF,buy,4702.614242510812
2015-03-17,沪深300,buy,4702.614242510812
2015-03-17,纳指,buy,4702.614242510812
2015-03-18,创业板,buy,2281.2866322669433
2015-03-18,国债ETF,buy,2281.2866322669433
2015-03-18,沪深300,buy,2281.2866322669433
2015-03-18,纳指,buy,2281.2866322669433
2015-03-19,创业板,buy,3530.9937708001235
2015-03-19,国债ETF,buy,3530.9937708001235
2015-03-19,沪深300,buy,3530.9937708001235
2015-03-19,纳指,buy,3530.9937708001235
2015-03-20,创业板,buy,4945.219529799651
2015-03-20,国债ETF,buy,4945.219529799651
2015-03-20,沪深300,buy,4945.219529799651
2015-03-20,纳指,buy,4945.219529799651
2015-03-23,创业板,sell,968.0986732055317
2015-03-23,国债ETF,sell,968.0986732055317
2015-03-23,沪深300,sell,968.0986732055317
2015-03-23,纳指,sell,968.0986732055317
2015-03-24,创业板,buy,5401.566821333312
2015-03-24,国债ETF,buy,5401.566821333312
2015-03-24,沪深300,buy,5401.566821333312
2015-03-24,纳指,buy,5401.566821333312
2015-03-25,创业板,buy,3034.7392575362464
2015-03-25,国债ETF,buy,3034.7392575362464
2015-03-25,沪深300,buy,3034.7392575362464
2015-03-25,纳指,buy,3034.7392575362464
2015-03-26,创业板,sell,20727.880179018073
2015-03-26,国债ETF,sell,20727.880179018073
2015-03-26,沪深300,sell,20727.880179018073
2015-03-26,纳指,sell,20727.880179018073
2015-03-27,创业板,buy,4675.143220060621
2015-03-27,国债ETF,buy,4675.143220060621
2015-03-27,沪深300,buy,4675.143220060621
2015-03-27,纳指,buy,4675.143220060621
2015-03-30,创业板,buy,54658.39022588584
2015-03-30,国债ETF,sell,273186.3529838856
2015-03-30,沪深300,buy,54658.39022588584
2015-03-30,纳指,buy,54658.39022588584
2015-03-31,创业板,buy,5309.379271204642
2015-03-31,沪深300,buy,5309.379271204642
2015-03-31,纳指,buy,5309.379271204642
2015-04-01,创业板,buy,5732.130738686537
2015-04-01,沪深300,buy,5732.130738686537
2015-04-01,纳指,buy,5732.130738686537
2015-04-02,创业板,sell,46357.588559950294
2015-04-02,国债ETF,buy,292528.66465971235
2015-04-02,沪深300,sell,46357.588559950294
2015-04-02,纳指,sell,46357.588559950294
2015-04-03,创业板,buy,5392.996135591238
2015-04-03,国债ETF,buy,5392.996135591238
2015-04-03,沪深300,buy,5392.996135591238
2015-04-03,纳指,buy,5392.996135591238
2015-04-07,创业板,buy,57153.64467738918
2015-04-07,国债ETF,sell,297921.6607953036
2015-04-07,沪深300,buy,57153.64467738924
2015-04-07,纳指,buy,57153.6446773893
2015-04-08,创业板,sell,4910.192122573091
2015-04-08,沪深300,sell,4910.192122573149
2015-04-08,纳指,sell,4910.192122573208
2015-04-09,创业板,buy,5906.131524831464
2015-04-09,沪深300,buy,5906.131524831406
2015-04-09,纳指,buy,5906.131524831406
2015-04-10,创业板,buy,5778.944714865123
2015-04-10,沪深300,buy,5778.944714865182
2015-04-10,纳指,buy,5778.944714865182
2015-04-13,创业板,buy,6663.131836360786
2015-04-13,沪深300,buy,6663.131836360728
2015-04-13,纳指,buy,6663.131836360786
2015-04-14,创业板,buy,329.60168117814464
2015-04-14,沪深300,buy,329.60168117826106
2015-04-14,纳指,buy,329.60168117820285
2015-04-15,创业板,sell,23765.281530421053
2015-04-15,沪深300,sell,23765.28153042117
2015-04-15,纳指,sell,23765.28153042111
2015-04-16,创业板,buy,738.4502939885133
2015-04-16,沪深300,buy,738.4502939885715
2015-04-16,纳指,buy,738.4502939885133
2015-04-17,创业板,buy,5368.919074555975
2015-04-17,沪深300,buy,5368.919074556034
2015-04-17,纳指,buy,5368.919074556034
2015-04-20,创业板,buy,96911.47068688483
2015-04-20,沪深300,buy,96911.47068688477
2015-04-20,纳指,sell,351185.0109454787
2015-04-21,创业板,sell,3284.075763585919
2015-04-21,沪深300,sell,3284.075763585919
2015-04-22,创业板,sell,104458.29223399225
2015-04-22,国债ETF,buy,340354.1136347853
2015-04-22,沪深300,sell,104458.29223399225
2015-04-23,创业板,buy,5799.882426891127
2015-04-23,国债ETF,buy,5799.8824268910685
2015-04-23,沪深300,buy,5799.8824268910685
2015-04-24,创业板,sell,5991.4263392805005
2015-04-24,国债ETF,sell,346153.99606167636
2015-04-24,沪深300,sell,5991.426339280442
2015-04-24,纳指,buy,340162.5697223959
2015-04-27,创业板,sell,51450.83769108349
2015-04-27,国债ETF,buy,288711.7320313124
2015-04-27,沪深300,sell,51450.83769108349
2015-04-27,纳指,sell,51450.83769108349
2015-04-28,创业板,buy,59751.96617264941
2015-04-28,国债ETF,buy,59751.96617264941
2015-04-28,沪深300,buy,59751.96617264941
2015-04-28,纳指,sell,288711.7320313124
2015-04-29,创业板,buy,3445.542315789091
2015-04-29,国债ETF,buy,3445.542315789091
2015-04-29,沪深300,buy,3445.542315789091
2015-04-30,创业板,sell,64758.51262363425
2015-04-30,国债ETF,sell,64758.51262363425
2015-04-30,沪深300,sell,64758.51262363425
2015-04-30,纳指,buy,287150.7278961167
2015-05-04,创业板,buy,72096.41616724973
2015-05-04,国债ETF,buy,72096.41616724967
2015-05-04,沪深300,buy,72096.41616724967
2015-05-04,纳指,sell,287150.7278961167
2015-05-05,创业板,sell,85248.16911444836
2015-05-05,国债ETF,sell,85248.1691144483
2015-05-05,沪深300,sell,85248.1691144483
2015-05-05,纳指,buy,273998.97494891804
2015-05-06,创业板,buy,11164.96975375287
2015-05-06,国债ETF,buy,11164.96975375287
2015-05-06,沪深300,buy,11164.96975375287
2015-05-06,纳指,sell,273998.97494891804
2015-05-06,黄金,buy,285163.9447026709
2015-05-07,创业板,sell,11976.606127380335
2015-05-07,国债ETF,sell,11976.606127380335
2015-05-07,沪深300,sell,11976.606127380335
2015-05-07,纳指,buy,273187.3385752906
2015-05-07,黄金,sell,285163.9447026709
2015-05-08,创业板,sell,6112.444475662138
2015-05-08,国债ETF,sell,6112.444475662138
2015-05-08,沪深300,sell,6112.444475662138
2015-05-08,纳指,sell,6112.444475662138
2015-05-11,创业板,sell,37746.445991064626
2015-05-11,国债ETF,sell,37746.445991064655
2015-05-11,沪深300,sell,37746.445991064626
2015-05-11,纳指,sell,37746.445991064626
2015-05-11,黄金,buy,229328.4481085638
2015-05-12,创业板,buy,3836.530351828522
2015-05-12,国债ETF,buy,3836.530351828551
2015-05-12,沪深300,buy,3836.530351828522
2015-05-12,纳指,buy,3836.530351828522
2015-05-12,黄金,buy,3836.530351828522
2015-05-13,创业板,sell,2504.8111797812744
2015-05-13,国债ETF,sell,2504.8111797812744
2015-05-13,沪深300,sell,2504.8111797812453
2015-05-13,纳指,sell,2504.8111797812453
2015-05-13,黄金,sell,2504.8111797812453
2015-05-14,创业板,sell,230660.16728061106
2015-05-14,国债ETF,sell,230660.16728061106
2015-05-14,沪深300,sell,230660.1672806111
2015-05-14,纳指,sell,230660.1672806111
2015-05-14,黄金,sell,230660.1672806111
2015-06-03,创业板,buy,266127.2156159746
2015-06-03,国债ETF,buy,266127.2156159746
2015-06-03,沪深300,buy,266127.2156159746
2015-06-03,纳指,buy,266127.2156159746
2015-06-04,创业板,buy,2982.692271390988
2015-06-04,国债ETF,buy,2982.692271390988
2015-06-04,沪深300,buy,2982.692271390988
2015-06-04,纳指,buy,2982.692271390988
2015-06-05,创业板,buy,1555.5094212400727
2015-06-05,国债ETF,buy,1555.5094212400727
2015-06-05,沪深300,buy,1555.5094212400727
2015-06-05,纳指,buy,1555.5094212400727
2015-06-08,创业板,sell,783.9801823250018
2015-06-08,国债ETF,sell,783.9801823250018
2015-06-08,沪深300,sell,783.9801823250018
2015-06-08,纳指,sell,783.9801823250018
2015-06-09,创业板,buy,570.8946262980462
2015-06-09,国债ETF,buy,570.8946262980462
2015-06-09,沪深300,buy,570.8946262980462
2015-06-09,纳指,buy,570.8946262980462
2015-06-10,创业板,sell,31823.37696421033
2015-06-10,国债ETF,sell,31823.37696421033
2015-06-10,沪深300,sell,31823.376964210358
2015-06-10,纳指,sell,31823.37696421033
2015-06-10,黄金,buy,238628.9547883684
2015-06-11,创业板,buy,39483.263126326055
2015-06-11,国债ETF,buy,39483.263126326055
2015-06-11,沪深300,buy,39483.263126326085
2015-06-11,纳指,buy,39483.263126326055
2015-06-11,黄金,sell,238628.9547883684
2015-06-12,创业板,buy,4178.462085139006
2015-06-12,国债ETF,buy,4178.462085139006
2015-06-12,沪深300,buy,4178.462085139006
2015-06-12,纳指,buy,4178.462085139006
2015-06-15,创业板,buy,41237.77400301903
2015-06-15,国债ETF,sell,282290.67999983346
2015-06-15,沪深300,buy,41237.77400301903
2015-06-15,纳指,buy,41237.77400301903
2015-06-16,创业板,sell,7899.451089981536
2015-06-16,沪深300,sell,7899.451089981536
2015-06-16,纳指,sell,7899.451089981536
2015-06-17,创业板,sell,315629.00291287096
2015-06-17,沪深300,sell,315629.00291287096
2015-06-17,纳指,sell,315629.00291287096
2015-07-09,国债ETF,buy,1372909.894846091
2015-07-10,国债ETF,sell,1372909.894846091
2015-07-15,国债ETF,buy,682558.8741796107
2015-07-15,纳指,buy,682558.8741796107
2015-07-16,国债ETF,buy,675426.6465163298
2015-07-16,纳指,sell,682558.8741796107
2015-07-17,国债ETF,sell,674556.3386978747
2015-07-17,纳指,buy,683429.1819980659
2015-07-20,国债ETF,buy,7003.274741998408
2015-07-20,纳指,buy,7003.274741998292
2015-07-21,国债ETF,buy,3761.1253729888704
2015-07-21,纳指,buy,3761.125372988987
2015-07-22,国债ETF,sell,4237.820160483941
2015-07-22,纳指,sell,4237.820160483941
2015-07-23,国债ETF,buy,1113.5303110152017
2015-07-23,纳指,buy,1113.5303110152017
2015-07-24,国债ETF,sell,4042.7212830346543
2015-07-24,纳指,sell,4042.7212830347707
2015-07-27,国债ETF,sell,4408.245085375616
2015-07-27,纳指,sell,4408.2450853755
2015-07-28,国债ETF,sell,517.2798359433655
2015-07-28,纳指,sell,517.2798359433655
2015-07-29,国债ETF,buy,7347.683287453605
2015-07-29,纳指,buy,7347.683287453605
2015-07-30,国债ETF,buy,3386.6809216097463
2015-07-30,纳指,buy,3386.6809216097463
2015-07-31,国债ETF,buy,1092.2649160473375
2015-07-31,纳指,buy,1092.264916047221
2015-08-03,国债ETF,buy,1137.8875587962102
2015-08-03,纳指,buy,1137.8875587963266
2015-08-04,国债ETF,sell,4543.043957354152
2015-08-04,纳指,sell,4543.043957354152
2015-08-05,国债ETF,sell,1287.3387043485418
2015-08-05,纳指,sell,1287.3387043485418
2015-08-06,国债ETF,buy,4762.417019247194
2015-08-06,纳指,buy,4762.417019247194
2015-08-07,国债ETF,sell,5036.604625303298
2015-08-07,纳指,sell,5036.604625303298
2015-08-10,国债ETF,sell,1693.2020214690128
2015-08-10,纳指,sell,1693.2020214688964
2015-08-11,国债ETF,sell,62498.53306225105
2015-08-11,纳指,sell,62498.53306225117
2015-08-12,国债ETF,sell,18360.712804482435
2015-08-12,纳指,sell,18360.712804482435
2015-08-13,国债ETF,buy,9239.104617979261
2015-08-13,纳指,buy,9239.104617979261
2015-08-14,国债ETF,buy,9504.377035148791
2015-08-14,纳指,buy,9504.377035148791
2015-08-17,国债ETF,buy,8449.364597759908
2015-08-17,纳指,buy,8449.364597759908
2015-08-18,国债ETF,buy,9958.750610416173
2015-08-18,纳指,buy,9958.750610416173
2015-08-19,国债ETF,sell,1972.838071178645
2015-08-19,纳指,sell,1972.838071178645
2015-08-20,国债ETF,sell,4051.03481987142
2015-08-20,纳指,sell,4051.03481987142
2015-08-21,国债ETF,sell,180398.4616840083
2015-08-21,纳指,sell,180398.4616840083
2015-08-21,黄金,buy,457137.8068734222
2015-08-24,国债ETF,buy,210853.24605363788
2015-08-24,纳指,sell,457137.8068734222
2015-08-24,黄金,buy,210853.24605363788
2015-08-25,国债ETF,sell,1461.3582099392079
2015-08-25,黄金,sell,1461.3582099393243
2015-08-26,国债ETF,sell,2365.421479781624
2015-08-26,黄金,sell,2365.4214797815075
2015-08-27,国债ETF,sell,283523.8250021098
2015-08-27,纳指,buy,380640.4482352295
2015-08-27,黄金,sell,283523.8250021098
2015-08-28,国债ETF,buy,2491.9578465790837
2015-08-28,纳指,buy,2491.9578465790255
2015-08-28,黄金,buy,2491.9578465790837
2015-08-31,国债ETF,buy,4524.206323000835
2015-08-31,纳指,buy,4524.206323000835
2015-08-31,黄金,buy,4524.206323000835
2015-09-01,国债ETF,sell,122.79517748975195
2015-09-01,纳指,sell,122.79517748975195
2015-09-01,黄金,sell,122.79517748981016
2015-09-02,国债ETF,buy,5160.336560086231
2015-09-02,纳指,buy,5160.336560086231
2015-09-02,黄金,buy,5160.336560086289
2015-09-07,国债ETF,sell,1657.9281480417703
2015-09-07,纳指,sell,1657.9281480417703
2015-09-07,黄金,sell,1657.9281480417703
2015-09-08,国债ETF,buy,117985.65103716368
2015-09-08,纳指,buy,117985.65103716374
2015-09-08,黄金,sell,391036.22563936404
2015-09-09,国债ETF,sell,109246.48615121288
2015-09-09,纳指,sell,109246.486151213
2015-09-09,黄金,buy,399775.39052531484
2015-09-10,国债ETF,buy,914588.1155684077
2015-09-10,纳指,sell,399775.3905253148
2015-09-10,黄金,sell,399775.39052531484
2015-09-11,国债ETF,sell,801345.4486389146
2015-09-11,纳指,buy,513018.0574548079
2015-09-14,国债ETF,sell,513018.0574548079
2015-09-14,纳指,sell,513018.0574548079
2015-09-15,国债ETF,buy,655827.8496216144
2015-09-15,黄金,buy,655827.8496216144
2015-09-16,国债ETF,sell,516.1448314883746
2015-09-16,黄金,sell,516.1448314883746
2015-09-17,国债ETF,buy,3944.5109553104267
2015-09-17,黄金,buy,3944.5109553104267
2015-09-18,国债ETF,sell,659256.2157454365
2015-09-18,黄金,buy,454671.7998203237
2015-09-21,国债ETF,buy,668049.0264157497
2015-09-21,黄金,sell,445878.9891500105
2015-09-22,国债ETF,sell,2214.385241820244
2015-09-22,黄金,sell,2214.3852418201277
2015-09-23,国债ETF,sell,665834.6411739294
2015-09-23,黄金,buy,464738.14634395356
2015-09-24,黄金,buy,13235.869354599854
2015-09-25,国债ETF,buy,672934.8871699156
2015-09-25,黄金,sell,470873.76970256737
2015-09-28,国债ETF,sell,1925.3682960647857
2015-09-28,黄金,sell,1925.3682960647857
2015-09-29,国债ETF,sell,4038.714028307819
2015-09-29,黄金,sell,4038.714028307819
2015-09-30,国债ETF,buy,805.8100271584699
2015-09-30,黄金,buy,805.8100271585863
2015-10-08,国债ETF,buy,4273.24401317141
2015-10-08,黄金,buy,4273.244013171294
2015-10-09,国债ETF,sell,672049.8588858729
2015-10-09,黄金,buy,478342.08564477554
2015-10-12,黄金,buy,8477.69349175971
2015-10-13,黄金,sell,811.3634128533304
2015-10-14,国债ETF,buy,681952.7912673383
2015-10-14,黄金,sell,476105.48334221647
2015-10-15,国债ETF,sell,681952.7912673383
2015-10-15,黄金,sell,681952.7912673383
2015-10-22,国债ETF,buy,682835.382458279
2015-10-22,黄金,buy,682835.382458279
2015-10-23,创业板,buy,317995.93460323405
2015-10-23,国债ETF,sell,364839.447855045
2015-10-23,黄金,sell,364839.447855045
2015-10-26,创业板,sell,91682.62990045047
2015-10-26,国债ETF,sell,91682.62990045047
2015-10-26,沪深300,buy,226313.3047027836
2015-10-26,纳指,buy,226313.3047027836
2015-10-26,黄金,sell,317995.93460323405
2015-10-27,创业板,sell,32855.23262377805
2015-10-27,国债ETF,sell,32855.23262377805
2015-10-27,沪深300,sell,32855.23262377805
2015-10-27,纳指,sell,32855.23262377805
2015-10-27,黄金,buy,193458.0720790055
2015-10-28,创业板,sell,99.05047263074084
2015-10-28,国债ETF,sell,99.05047263074084
2015-10-28,沪深300,sell,99.05047263074084
2015-10-28,纳指,sell,99.05047263074084
2015-10-28,黄金,sell,99.05047263074084
2015-10-29,创业板,buy,1411.4121767764154
2015-10-29,国债ETF,buy,1411.4121767764154
2015-10-29,沪深300,buy,1411.4121767764154
2015-10-29,纳指,buy,1411.4121767764154
2015-10-29,黄金,buy,1411.4121767764445
2015-10-30,创业板,buy,1492.7414537800069
2015-10-30,国债ETF,buy,1492.7414537800069
2015-10-30,沪深300,buy,1492.7414537800069
2015-10-30,纳指,buy,1492.7414537800069
2015-10-30,黄金,buy,1492.7414537800069
2015-11-02,创业板,sell,659.2514721874613
2015-11-02,国债ETF,sell,659.2514721874613
2015-11-02,沪深300,sell,659.2514721874613
2015-11-02,纳指,sell,659.2514721874613
2015-11-02,黄金,sell,659.2514721874322
2015-11-03,创业板,buy,36900.44305798487
2015-11-03,国债ETF,buy,36900.44305798487
2015-11-03,沪深300,buy,36900.4430579849
2015-11-03,纳指,buy,36900.44305798487
2015-11-03,黄金,sell,195603.92376474378
2015-11-04,创业板,buy,58316.47393104996
2015-11-04,国债ETF,sell,232504.36682272863
2015-11-04,沪深300,buy,58316.47393104993
2015-11-04,纳指,buy,58316.47393104996
2015-11-05,创业板,buy,1610.691974050831
2015-11-05,沪深300,buy,1610.691974050831
2015-11-05,纳指,buy,1610.691974050831
2015-11-06,创业板,buy,4959.866032214428
2015-11-06,沪深300,buy,4959.866032214428
2015-11-06,纳指,buy,4959.866032214428
2015-11-09,创业板,buy,3842.469860275334
2015-11-09,沪深300,buy,3842.469860275334
2015-11-09,纳指,buy,3842.469860275334
2015-11-10,创业板,buy,1529.2273973627598
2015-11-10,沪深300,buy,1529.2273973627598
2015-11-10,纳指,buy,1529.2273973627598
2015-11-11,创业板,buy,3624.0615062957513
2015-11-11,沪深300,buy,3624.0615062957513
2015-11-11,纳指,buy,3624.0615062957513
2015-11-12,创业板,buy,32.54151944431942
2015-11-12,沪深300,buy,32.54151944431942
2015-11-12,纳指,buy,32.54151944431942
2015-11-13,创业板,sell,2763.998023314285
2015-11-13,沪深300,sell,2763.998023314285
2015-11-13,纳指,sell,2763.998023314285
2015-11-16,创业板,buy,3708.317834654008
2015-11-16,沪深300,buy,3708.317834654008
2015-11-16,纳指,buy,3708.317834654008
2015-11-17,创业板,buy,583.3781854156405
2015-11-17,沪深300,buy,583.3781854156405
2015-11-17,纳指,buy,583.3781854156405
2015-11-18,创业板,sell,925.6904954422498
2015-11-18,沪深300,sell,925.6904954422498
2015-11-18,纳指,sell,925.6904954422498
2015-11-19,创业板,buy,4277.327509776864
2015-11-19,沪深300,buy,4277.327509776864
2015-11-19,纳指,buy,4277.327509776864
2015-11-20,创业板,buy,2645.8142451148597
2015-11-20,沪深300,buy,2645.8142451148597
2015-11-20,纳指,buy,2645.8142451148597
2015-11-23,创业板,buy,1364.5435375430388
2015-11-23,沪深300,buy,1364.5435375430388
2015-11-23,纳指,buy,1364.5435375430388
2015-11-24,创业板,buy,3704.5296436622157
2015-11-24,沪深300,buy,3704.5296436622157
2015-11-24,纳指,buy,3704.5296436622157
2015-11-25,创业板,buy,4561.310190807737
2015-11-25,沪深300,buy,4561.310190807737
2015-11-25,纳指,buy,4561.310190807737
2015-11-26,创业板,sell,59531.600896631775
2015-11-26,国债ETF,buy,264043.63077500806
2015-11-26,沪深300,sell,59531.600896631775
2015-11-26,纳指,sell,59531.600896631775
2015-11-27,创业板,sell,16834.09365856048
2015-11-27,国债ETF,sell,16834.09365856048
2015-11-27,沪深300,sell,16834.09365856048
2015-11-27,纳指,sell,16834.09365856048
2015-11-30,创业板,buy,2749.8080474175804
2015-11-30,国债ETF,buy,2749.8080474176386
