触发日期,scaling_factor,predicted_vol,active_count,熔断触发
2024-08-13,1.2192,0.082,2,False
2024-08-14,1.2534,0.0798,2,False
2024-08-15,1.286,0.0778,2,False
2024-08-16,0.635,0.1575,3,False
2024-08-19,0.6527,0.1532,3,False
2024-08-20,0.6676,0.1498,3,False
2024-08-21,0.6886,0.1452,3,False
2024-08-22,1.4413,0.0694,2,False
2024-08-23,1.4807,0.0675,2,False
2024-08-26,1.5107,0.0662,2,False
2024-08-27,1.5533,0.0644,2,False
2024-08-28,1.5994,0.0625,2,False
2024-08-29,1.6495,0.0606,2,False
2024-08-30,1.6896,0.0592,2,False
2024-09-02,1.727,0.0579,2,False
2024-09-03,1.7746,0.0564,2,False
2024-09-04,1.7749,0.0563,2,False
2024-09-05,1.7729,0.0564,2,False
2024-09-06,1.8228,0.0549,2,False
2024-09-09,5.4503,0.0183,1,False
2024-09-10,5.5879,0.0179,1,False
2024-09-11,5.5976,0.0179,1,False
2024-09-12,1.8665,0.0536,2,False
2024-09-13,1.6946,0.059,2,False
2024-09-18,1.7444,0.0573,2,False
2024-09-19,1.7776,0.0563,2,False
2024-09-26,0.7939,0.126,5,False
2024-09-27,0.5428,0.1842,4,False
2024-09-30,0.3365,0.2972,4,False
2024-10-08,0.2968,0.3369,4,False
2024-10-09,0.2869,0.3486,5,False
2024-10-10,0.2955,0.3384,5,False
2024-10-11,0.2979,0.3357,5,False
2024-10-14,0.3064,0.3264,5,False
2024-10-15,0.3125,0.32,5,False
2024-10-16,0.3204,0.3121,5,False
2024-10-17,0.3301,0.3029,5,False
2024-10-18,0.3296,0.3034,5,False
2024-10-21,0.262,0.3817,4,False
2024-10-22,0.3504,0.2854,5,False
2024-10-23,0.2784,0.3592,4,False
2024-10-24,0.2842,0.3518,4,False
2024-10-25,0.2926,0.3417,4,False
2024-10-28,0.3888,0.2572,5,False
2024-10-29,0.3978,0.2514,5,False
2024-10-30,0.4099,0.244,5,False
2024-10-31,0.4207,0.2377,5,False
2024-11-01,0.429,0.2331,5,False
2024-11-04,0.4407,0.2269,5,False
2024-11-05,0.4455,0.2245,5,False
2024-11-06,0.4595,0.2176,5,False
2024-11-07,0.4668,0.2142,5,False
2024-11-08,0.4795,0.2085,5,False
2024-11-11,0.4923,0.2031,5,False
2024-11-12,0.5008,0.1997,5,False
2024-11-13,0.5165,0.1936,5,False
2024-11-14,0.5035,0.1986,5,False
2024-11-15,0.4986,0.2006,5,False
2024-11-18,0.5111,0.1957,5,False
2024-11-19,0.5159,0.1938,5,False
2024-11-20,0.5315,0.1881,5,False
2024-11-21,0.5482,0.1824,5,False
2024-11-22,0.5499,0.1819,5,False
2024-11-25,0.5659,0.1767,5,False
2024-11-26,0.5794,0.1726,5,False
2024-11-27,0.5811,0.1721,5,False
2024-11-28,0.5904,0.1694,5,False
2024-11-29,1.3387,0.0747,3,False
2024-12-02,1.3781,0.0726,3,False
2024-12-04,1.3321,0.0751,3,False
2024-12-05,0.6683,0.1496,5,False
2024-12-06,0.6853,0.1459,5,False
2024-12-09,0.7064,0.1416,5,False
2024-12-10,0.7281,0.1373,5,False
2024-12-11,0.7507,0.1332,5,False
2024-12-12,0.7543,0.1326,5,False
2024-12-13,0.6189,0.1616,4,False
2024-12-16,1.307,0.0765,2,False
2024-12-17,1.3458,0.0743,2,False
2024-12-18,0.6757,0.148,4,False
2024-12-23,0.7146,0.1399,4,False
2024-12-24,0.7328,0.1365,4,False
2024-12-25,0.7558,0.1323,4,False
2024-12-26,0.779,0.1284,4,False
2024-12-27,0.7999,0.125,4,False
2025-01-03,1.2089,0.0827,3,False
2025-01-06,1.2239,0.0817,3,False
2025-01-07,1.2479,0.0801,3,False
2025-01-08,1.2764,0.0783,3,False
2025-01-09,1.3152,0.076,3,False
2025-01-10,1.3566,0.0737,3,False
2025-01-13,1.2829,0.0779,3,False
2025-01-14,1.3217,0.0757,3,False
2025-01-15,1.3631,0.0734,3,False
2025-01-16,1.2921,0.0774,3,False
2025-01-17,1.329,0.0752,3,False
2025-01-20,1.3643,0.0733,3,False
2025-01-21,1.4065,0.0711,3,False
2025-01-22,1.4117,0.0708,3,False
2025-01-23,1.4225,0.0703,3,False
2025-01-24,1.4661,0.0682,3,False
2025-01-27,1.4174,0.0706,3,False
2025-02-05,1.2411,0.0806,3,False
2025-02-06,1.28,0.0781,3,False
2025-02-07,1.3176,0.0759,3,False
2025-02-10,1.3589,0.0736,3,False
2025-02-11,1.3314,0.0751,2,False
2025-02-12,1.4138,0.0707,3,False
2025-02-13,1.446,0.0692,3,False
2025-02-14,1.481,0.0675,3,False
2025-02-17,1.2289,0.0814,3,False
2025-02-19,0.7438,0.1344,3,False
2025-02-20,0.7077,0.1413,2,False
2025-02-21,0.7677,0.1303,3,False
2025-02-24,0.7807,0.1281,3,False
2025-02-25,0.7365,0.1358,2,False
2025-02-26,0.7592,0.1317,2,False
2025-02-27,0.7682,0.1302,2,False
2025-02-28,0.7056,0.1417,1,False
2025-03-03,0.7277,0.1374,1,False
2025-03-04,0.7376,0.1356,1,False
2025-03-05,0.6872,0.1455,2,False
2025-03-06,0.7361,0.1358,3,False
2025-03-07,0.7434,0.1345,3,False
2025-03-10,0.7662,0.1305,3,False
2025-03-11,0.7892,0.1267,3,False
2025-03-12,0.8126,0.1231,3,False
2025-03-13,0.8334,0.12,3,False
2025-03-14,0.6958,0.1437,3,False
2025-03-17,0.7126,0.1403,3,False
2025-03-18,0.7312,0.1368,3,False
2025-03-19,0.7536,0.1327,3,False
2025-03-20,0.761,0.1314,3,False
2025-03-21,0.7135,0.1401,3,False
2025-03-24,0.7354,0.136,3,False
2025-03-25,0.7577,0.132,3,False
2025-03-26,0.7805,0.1281,3,False
2025-03-27,0.8026,0.1246,3,False
2025-03-28,0.8263,0.121,3,False
2025-03-31,0.8484,0.1179,3,False
2025-04-07,0.5856,0.1708,1,False
2025-04-08,0.5994,0.1668,1,False
2025-04-09,0.6001,0.1666,1,False
2025-04-14,1.187,0.0842,2,False
2025-04-15,1.216,0.0822,2,False
2025-04-18,1.1968,0.0836,2,False
2025-04-21,1.1891,0.0841,2,False
2025-04-23,0.6126,0.1632,2,False
2025-04-24,0.63,0.1587,2,False
2025-04-25,0.645,0.155,2,False
2025-04-28,0.6574,0.1521,2,False
2025-04-29,0.6763,0.1479,2,False
2025-04-30,0.6933,0.1442,2,False
2025-05-06,0.6998,0.1429,2,False
2025-05-07,0.7207,0.1388,2,False
2025-05-08,0.7238,0.1382,2,False
2025-05-09,0.6594,0.1516,3,False
2025-05-12,0.6794,0.1472,3,False
2025-05-13,0.6995,0.143,3,False
2025-05-14,0.7135,0.1402,3,False
2025-05-15,0.6908,0.1448,3,False
2025-05-16,0.7065,0.1415,3,False
2025-05-19,0.7278,0.1374,3,False
2025-05-20,0.7492,0.1335,3,False
2025-05-21,0.7893,0.1267,4,False
2025-05-22,0.7811,0.128,3,False
2025-05-23,0.8044,0.1243,3,False
2025-05-26,0.8296,0.1205,3,False
2025-05-27,0.8532,0.1172,3,False
2025-06-05,0.8581,0.1165,5,False
2025-06-19,0.8434,0.1186,3,False
2025-06-20,0.8671,0.1153,3,False
2025-06-24,0.8594,0.1164,4,False
2025-06-25,0.8311,0.1203,4,False
2025-06-26,0.8534,0.1172,4,False
2025-07-08,1.181,0.0847,5,False
2025-07-09,1.2167,0.0822,4,False
2025-07-10,1.2228,0.0818,5,False
2025-07-11,1.2611,0.0793,5,False
2025-07-14,1.2967,0.0771,5,False
2025-07-15,1.2936,0.0773,5,False
2025-07-21,1.3565,0.0737,5,False
2025-07-22,1.3887,0.072,5,False
2025-07-23,1.4315,0.0699,5,False
2025-07-24,1.4754,0.0678,5,False
2025-07-25,1.4922,0.067,5,False
2025-07-28,1.2584,0.0795,4,False
2025-08-07,1.268,0.0789,4,False
2025-08-08,1.3037,0.0767,4,False
2025-08-13,0.8516,0.1174,3,False
2025-08-14,0.8471,0.1181,3,False
2025-08-15,0.8324,0.1201,3,False
2025-08-19,0.8411,0.1189,3,False
2025-08-20,0.8672,0.1153,3,False
2025-08-21,1.1942,0.0837,4,False
2025-09-04,0.8069,0.1239,4,False
2025-09-05,0.6669,0.1499,4,False
2025-09-08,0.6819,0.1466,4,False
2025-09-09,0.6952,0.1438,4,False
2025-09-10,0.7168,0.1395,4,False
2025-09-11,0.6814,0.1468,4,False
2025-09-12,0.692,0.1445,4,False
2025-09-15,0.7131,0.1402,4,False
2025-09-23,0.7822,0.1278,4,False
2025-09-24,0.8029,0.1245,4,False
2025-09-25,0.8281,0.1208,4,False
2025-09-26,0.7958,0.1257,4,False
2025-09-29,0.7581,0.1319,4,False
2025-09-30,0.7814,0.128,4,False
2025-10-09,0.7078,0.1413,4,False
2025-10-10,0.6116,0.1635,4,False
2025-10-13,0.6259,0.1598,4,False
2025-10-14,0.6054,0.1652,4,False
2025-10-15,0.5909,0.1692,4,False
2025-10-16,0.609,0.1642,4,False
2025-10-17,0.602,0.1661,4,False
2025-10-20,0.6201,0.1613,4,False
2025-10-21,0.5953,0.168,4,False
2025-10-22,0.5776,0.1731,4,False
2025-10-23,0.5922,0.1689,4,False
2025-10-24,0.5934,0.1685,4,False
2025-10-27,0.5945,0.1682,4,False
2025-10-28,0.5843,0.1712,4,False
2025-10-29,0.57,0.1754,4,False
2025-10-30,0.5679,0.1761,4,False
2025-10-31,0.5715,0.175,4,False
2025-11-03,0.5889,0.1698,4,False
2025-11-04,0.5719,0.1748,4,False
2025-11-05,0.5883,0.17,4,False
2025-11-06,0.5808,0.1722,4,False
2025-11-07,0.5936,0.1685,4,False
2025-11-10,0.6093,0.1641,4,False
2025-11-11,0.6265,0.1596,4,False
2025-11-12,0.6459,0.1548,4,False
2025-11-13,0.6432,0.1555,4,False
2025-11-14,0.5812,0.1721,4,False
2025-11-17,0.5812,0.1721,4,False
2025-11-18,0.6223,0.1607,3,False
2025-11-19,0.6334,0.1579,3,False
2025-11-20,0.6364,0.1571,3,False
2025-11-21,0.4924,0.2031,2,False
2025-11-24,0.5063,0.1975,2,False
2025-11-25,0.7311,0.1368,3,False
2025-11-26,0.7487,0.1336,3,False
2025-11-27,0.7717,0.1296,3,False
2025-11-28,0.7888,0.1268,3,False
2025-12-01,0.8131,0.123,3,False
2025-12-02,0.8362,0.1196,3,False
2025-12-03,0.8593,0.1164,3,False
2025-12-05,0.7805,0.1281,5,False
2025-12-08,0.799,0.1252,5,False
2025-12-09,0.7504,0.1333,4,False
2025-12-10,0.7487,0.1336,3,False
2025-12-11,0.7667,0.1304,4,False
2025-12-12,0.7863,0.1272,4,False
2025-12-15,0.7531,0.1328,3,False
2025-12-16,0.8682,0.1152,3,False
2025-12-17,0.7769,0.1287,4,False
2025-12-19,1.2104,0.0826,2,False
2025-12-25,0.8586,0.1165,4,False
2025-12-26,0.6625,0.1509,3,False
2025-12-29,0.6665,0.15,3,False
2025-12-30,0.7029,0.1423,4,False
2025-12-31,0.5494,0.182,1,False
2026-01-05,0.6375,0.1569,4,False
2026-01-06,0.613,0.1631,3,False
2026-01-07,0.6278,0.1593,3,False
2026-01-08,0.6369,0.157,3,False
2026-01-09,0.6514,0.1535,3,False
2026-01-12,0.6435,0.1554,3,False
2026-01-13,0.7135,0.1402,4,False
2026-01-14,0.7355,0.136,4,False
2026-01-15,0.757,0.1321,4,False
2026-01-16,0.7,0.1429,3,False
2026-01-19,0.7783,0.1285,4,False
2026-01-20,0.7921,0.1262,4,False
2026-01-21,0.7101,0.1408,3,False
2026-01-22,0.7324,0.1365,3,False
2026-01-23,0.7387,0.1354,3,False
2026-01-26,0.7554,0.1324,3,False
2026-01-27,0.7792,0.1283,3,False
2026-01-28,0.7868,0.1271,3,False
2026-01-29,0.7246,0.138,3,False
2026-01-30,0.7637,0.1309,4,False
2026-02-02,0.2999,0.3334,2,False
2026-02-03,0.4288,0.2332,3,False
2026-02-04,0.2902,0.3446,2,False
2026-02-05,0.2857,0.3501,2,False
2026-02-06,0.2927,0.3416,2,False
2026-02-09,0.4743,0.2108,4,False
2026-02-10,0.4886,0.2047,4,False
2026-02-11,0.5035,0.1986,4,False
2026-02-12,0.5189,0.1927,4,False
2026-02-13,0.5218,0.1917,4,False
2026-02-24,0.5199,0.1923,4,False
2026-02-25,0.5341,0.1872,4,False
2026-02-26,0.3325,0.3007,2,False
2026-02-27,0.3418,0.2926,2,False
2026-03-02,0.3438,0.2909,2,False
2026-03-03,0.419,0.2387,2,False
2026-03-04,0.4209,0.2376,2,False
2026-03-05,0.4338,0.2305,2,False
2026-03-06,0.5358,0.1866,3,False
2026-03-09,0.4595,0.2176,2,False
2026-03-10,0.4732,0.2113,2,False
2026-03-11,0.5654,0.1769,3,False
2026-03-12,0.5798,0.1725,3,False
2026-03-13,0.5138,0.1946,2,False
2026-03-16,0.5247,0.1906,2,False
2026-03-17,0.541,0.1849,2,False
2026-03-18,0.6301,0.1587,3,False
2026-03-19,0.5161,0.1938,2,False
2026-03-20,0.5217,0.1917,2,False
2026-03-23,10.9731,0.0091,1,False
2026-03-24,11.2243,0.0089,1,False
2026-03-25,0.3835,0.2607,1,False
2026-03-27,6.2219,0.0161,1,False
2026-03-30,6.3162,0.0158,1,False
2026-03-31,6.4898,0.0154,1,False
2026-04-01,6.5623,0.0152,1,False
2026-04-03,6.892,0.0145,1,False
2026-04-07,7.1073,0.0141,1,False
2026-04-08,0.2987,0.3348,1,False
2026-04-09,0.3063,0.3265,1,False
2026-04-10,0.2935,0.3407,1,False
2026-04-13,0.3835,0.2608,2,False
2026-04-14,0.3034,0.3296,1,False
2026-04-15,0.3446,0.2902,2,False
2026-04-16,0.3874,0.2581,3,False
2026-04-17,0.3993,0.2505,3,False
2026-04-20,0.4116,0.2429,3,False
2026-04-21,0.4244,0.2356,3,False
2026-04-22,0.5819,0.1719,4,False
2026-04-23,0.5974,0.1674,4,False
2026-04-24,0.6085,0.1644,4,False
2026-04-27,0.4691,0.2132,3,False
2026-04-28,0.6443,0.1552,4,False
2026-04-29,0.4896,0.2043,3,False
2026-04-30,0.6733,0.1485,4,False
2026-05-06,0.4879,0.2049,3,False
2026-05-07,0.6619,0.1511,4,False
2026-05-08,0.6748,0.1482,4,False
2026-05-11,0.6469,0.1546,4,False
2026-05-12,0.6546,0.1528,4,False
2026-05-13,0.6637,0.1507,4,False
2026-05-14,0.6546,0.1528,4,False
2026-05-15,0.6661,0.1501,4,False
2026-05-18,0.6595,0.1516,4,False
2026-05-19,0.6774,0.1476,4,False
2026-05-20,0.6987,0.1431,4,False
2026-05-21,0.7136,0.1401,5,False
2026-05-22,0.7054,0.1418,5,False
2026-05-25,0.6539,0.1529,4,False
2026-05-26,0.6893,0.1451,5,False
2026-05-27,0.6888,0.1452,4,False
2026-05-28,0.7101,0.1408,4,False
