date,国债ETF,纳指,创业板,黄金,沪深300
2018-10-31,720143.4633054205,,,720143.4633054205,
2018-11-01,721204.3310127319,,,721204.3310127319,
2018-11-02,720646.0457846082,,,720646.0457846081,
2018-11-05,721282.9429956267,,,721282.9429956267,
2018-11-06,721906.553163247,,,721906.553163247,
2018-11-07,722590.5174768802,,,722590.5174768802,
2018-11-08,721597.6189862769,,,721597.6189862769,
2018-11-09,720598.5623914705,,,720598.5623914705,
2018-11-12,718672.9717596072,,,718672.9717596072,
2018-11-13,478095.2567337146,,,478095.2567337146,478095.2567337146
2018-11-14,714593.94765727,,,714593.9476572699,
2018-11-15,302428.1002493073,,302428.1002493073,302428.1002493073,302428.1002493073
2018-11-16,306455.15162054525,,306455.15162054525,306455.15162054525,306455.15162054525
2018-11-19,310929.1648585881,,310929.1648585881,310929.1648585881,310929.1648585881
2018-11-20,712332.4084628355,,,712332.4084628355,
2018-11-21,712399.4158174964,,,712399.4158174964,
2018-11-22,712840.3631609746,,,712840.3631609746,
2018-11-23,711472.793827393,,,711472.793827393,
2018-11-26,710933.1490280451,,,710933.1490280451,
2018-11-27,710383.6787527069,,,710383.6787527069,
2018-11-28,708830.1921766037,,,708830.1921766037,
2018-11-29,711585.850235715,,,711585.850235715,
2018-11-30,711809.16762106,,,711809.16762106,
2018-12-03,473673.01243961847,,473673.01243961847,473673.01243961847,
2018-12-04,474736.2340326922,,474736.2340326922,474736.2340326923,
2018-12-05,317121.3564930093,,317121.3564930093,317121.3564930093,317121.3564930093
2018-12-06,311100.0539976365,,311100.0539976365,311100.0539976365,311100.0539976365
2018-12-07,314830.25400604703,,314830.25400604703,314830.25400604703,314830.25400604703
2018-12-10,318628.14746714,,318628.14746714,318628.14746714,318628.14746714
2018-12-11,323197.0141992108,,323197.0141992108,323197.0141992108,323197.0141992108
2018-12-12,327627.2291930129,,327627.2291930129,327627.2291930129,327627.2291930129
2018-12-13,331569.5597768763,,331569.5597768763,331569.5597768763,331569.5597768763
2018-12-14,702362.4537871421,,,702362.4537871421,
2018-12-17,468519.21797692555,,468519.2179769255,468519.21797692555,
2018-12-18,468486.16373081424,,468486.1637308143,468486.1637308143,
2018-12-19,699412.9435011789,,,699412.9435011789,
2018-12-20,465891.40592447884,,465891.40592447884,465891.40592447884,
2018-12-21,466462.0453709756,,466462.0453709756,466462.0453709756,
2018-12-24,468664.7033136408,,468664.7033136408,468664.7033136408,
2018-12-25,468680.24923592363,,468680.24923592363,468680.2492359237,
2018-12-26,701755.6747878352,,,701755.6747878352,
2018-12-27,700628.9848414304,,,700628.9848414304,
2018-12-28,704515.6300628276,,,704515.6300628276,
2019-01-02,704901.8371610162,,,704901.8371610162,
2019-01-03,708913.744701538,,,708913.744701538,
2019-01-04,707690.6728555127,,,707690.6728555127,
2019-01-07,706539.4264696476,,,706539.4264696476,
2019-01-08,704874.455665011,,,704874.455665011,
2019-01-09,,,,,
2019-01-10,,,,,
2019-01-11,,,,,
2019-01-14,,,,,
2019-01-15,,,,,
2019-01-16,,,,,
2019-01-17,,,,,
2019-01-18,,,,,
2019-01-21,,,,,
2019-01-22,,,,,
2019-01-23,,,,,
2019-01-24,,,,,
2019-01-25,,,,,
2019-01-28,,,,,
2019-01-29,,,,,
2019-01-30,,,,,
2019-01-31,,,,,
2019-02-01,,,,,
2019-02-11,,,,,
2019-02-12,,,,,
2019-02-13,,,,,
2019-02-14,,,,,
2019-02-15,,,,,
2019-02-18,,,,,
2019-02-19,,,,,
2019-02-20,,,,,
2019-02-21,,,,,
2019-02-22,,,,,
2019-02-25,,,,,
2019-02-26,,,,,
2019-02-27,243356.6522060581,243356.65220605806,243356.65220605806,243356.65220605806,243356.65220605806
2019-02-28,245849.7159483577,245849.7159483577,245849.7159483577,245849.7159483577,245849.7159483577
2019-03-01,249129.5207944529,249129.52079445292,249129.52079445292,249129.52079445292,249129.52079445292
2019-03-04,,344602.07122414745,344602.07122414745,,344602.07122414745
2019-03-05,291176.4518260838,291176.4518260838,291176.4518260838,,291176.4518260838
2019-03-06,,355445.16806181567,355445.16806181567,,355445.16806181567
2019-03-07,,351972.69107736833,351972.69107736833,,351972.69107736833
2019-03-08,,336236.6304746097,336236.6304746097,,336236.6304746097
2019-03-11,,340383.4649538729,340383.4649538729,,340383.4649538729
2019-03-12,,345787.85809383576,345787.85809383576,,345787.85809383576
2019-03-13,,337709.24936543615,337709.24936543615,,337709.24936543615
2019-03-14,,281857.5764780495,281857.5764780495,281857.5764780495,281857.5764780495
2019-03-15,,286032.85931391694,286032.85931391694,286032.85931391694,286032.85931391694
2019-03-18,,288315.65070266544,288315.65070266544,288315.65070266544,288315.65070266544
2019-03-19,,291365.59962169547,291365.59962169547,291365.59962169547,291365.59962169547
2019-03-20,,292467.30798000743,292467.30798000743,292467.30798000743,292467.30798000743
2019-03-21,,296921.51129359624,296921.51129359624,296921.51129359624,296921.51129359624
2019-03-22,265825.36730383517,265825.36730383517,265825.36730383517,265825.36730383517,265825.36730383517
2019-03-25,254767.3672502006,254767.3672502006,254767.36725020056,254767.3672502006,254767.36725020056
2019-03-26,254562.00449761056,254562.00449761056,254562.00449761056,254562.00449761056,254562.00449761056
2019-03-27,258519.91395337414,258519.9139533741,258519.91395337414,258519.9139533741,258519.91395337414
2019-03-28,259200.73579710725,259200.73579710722,259200.73579710722,259200.73579710725,259200.73579710725
2019-03-29,285169.8459361714,285169.8459361714,285169.8459361714,,285169.8459361714
2019-04-01,285638.78498991166,285638.78498991166,285638.78498991166,,285638.78498991166
2019-04-02,287948.77937402145,287948.77937402145,287948.77937402145,,287948.77937402145
2019-04-03,,353030.6544074696,353030.6544074696,,353030.6544074696
2019-04-04,,357497.8511046074,357497.8511046074,,357497.8511046074
2019-04-08,,356265.5081658475,356265.5081658475,,356265.5081658475
2019-04-09,,360412.69664489105,360412.69664489105,,360412.69664489105
2019-04-10,,362596.99706663616,362596.99706663616,,362596.99706663616
2019-04-11,,359299.3719878044,359299.3719878044,,359299.3719878044
2019-04-12,,362489.53618756105,362489.5361875611,,362489.5361875611
2019-04-15,,362578.69397883076,362578.69397883076,,362578.69397883076
2019-04-16,,365508.3016162408,365508.3016162408,,365508.3016162408
2019-04-17,,369805.8474461821,369805.8474461821,,369805.8474461821
2019-04-18,,371291.2480482397,371291.2480482397,,371291.2480482397
2019-04-19,,376678.05648558587,376678.05648558587,,376678.05648558587
2019-04-22,,371525.9011587594,371525.9011587594,,371525.9011587594
2019-04-23,,375008.9175538339,375008.9175538339,,375008.9175538339
2019-04-24,,379369.75344279927,379369.75344279927,,379369.75344279927
2019-04-25,,371917.0406556046,371917.0406556046,,371917.0406556046
2019-04-26,,373856.52005137573,373856.52005137573,,373856.52005137573
2019-04-29,,610532.4117088218,,,610532.4117088218
2019-04-30,,487746.6709700255,,487746.6709700255,487746.6709700255
2019-05-06,,712115.8077464234,,712115.8077464234,
2019-05-07,,715267.9429356672,,715267.9429356672,
2019-05-08,,710574.3385487052,,710574.3385487052,
2019-05-09,,1103563.2306437672,,,
2019-05-10,,1116934.5663735166,,,
2019-05-13,471350.9951251346,471350.9951251346,,471350.9951251346,
2019-05-14,469772.29401627026,469772.29401627026,,469772.29401627026,
2019-05-15,471027.4984186197,471027.4984186197,,471027.4984186197,
2019-05-16,473034.4212971189,473034.4212971189,,473034.4212971189,
2019-05-17,474858.3985451374,474858.3985451374,,474858.3985451374,
2019-05-20,473035.546177354,473035.546177354,,473035.546177354,
2019-05-21,707004.3063829388,707004.3063829388,,,
2019-05-22,,706127.9814342165,,706127.9814342165,
2019-05-23,,1120670.7368371135,,,
2019-05-24,,702211.8401646282,,702211.8401646282,
2019-05-27,,700590.1279763941,,700590.1279763941,
2019-05-28,,700902.6772393137,,700902.6772393137,
2019-05-29,,698289.7686152433,,698289.7686152433,
2019-05-30,696312.4854202217,,,696312.4854202217,
2019-05-31,700508.7565393195,,,700508.7565393195,
2019-06-03,705009.7689190072,,,705009.7689190072,
2019-06-04,708653.9162895409,,,708653.9162895409,
2019-06-05,711107.2356836397,,,711107.2356836397,
2019-06-06,710792.8400148237,,,710792.8400148237,
2019-06-10,473012.3695061441,473012.3695061441,,473012.3695061441,
2019-06-11,473370.09802521445,473370.09802521445,,473370.09802521445,
2019-06-12,474104.74401907605,474104.74401907605,,474104.7440190761,
2019-06-13,473956.9130598063,473956.9130598063,,473956.9130598063,
2019-06-14,477258.7557912793,477258.7557912793,,477258.7557912793,
2019-06-17,475582.8652244679,475582.8652244679,,475582.8652244679,
2019-06-18,477561.00532803946,477561.00532803946,,477561.0053280394,
2019-06-19,478697.71701337426,478697.71701337426,,478697.71701337426,
2019-06-20,483785.35583547526,483785.35583547526,,483785.35583547526,
2019-06-21,484734.6454841069,484734.6454841069,,484734.6454841069,
2019-06-24,486354.9202783585,486354.9202783585,,486354.9202783585,
2019-06-25,732667.3553958433,,,732667.3553958433,
2019-06-26,725912.4879109561,,,725912.4879109561,
2019-06-27,724891.5060081717,,,724891.5060081717,
2019-06-28,725993.270906791,,,725993.270906791,
2019-07-01,286920.6318703165,286920.6318703165,286920.6318703165,286920.6318703165,286920.6318703165
2019-07-02,287430.8188959659,287430.8188959659,287430.8188959659,287430.8188959659,287430.8188959659
2019-07-03,288187.59058028914,288187.59058028914,288187.59058028914,288187.59058028914,288187.59058028914
2019-07-04,286976.08925308875,286976.08925308875,286976.08925308875,286976.08925308875,286976.08925308875
2019-07-05,288238.3837303515,288238.3837303515,288238.3837303515,288238.3837303515,288238.3837303515
2019-07-08,268981.0395939787,268981.0395939787,268981.0395939787,268981.0395939787,268981.0395939787
2019-07-09,283894.6888224557,283894.6888224557,283894.6888224557,283894.6888224557,283894.6888224557
2019-07-10,355306.2605898052,355306.2605898052,,355306.2605898052,355306.2605898052
2019-07-11,357976.27979967126,357976.27979967126,,357976.27979967126,357976.27979967126
2019-07-12,286353.9186661564,286353.9186661564,286353.9186661564,286353.9186661564,286353.9186661564
2019-07-15,288208.13373903,288208.13373903,288208.13373903,288208.13373903,288208.13373903
2019-07-16,288098.52727396786,288098.52727396786,288098.52727396786,288098.52727396786,288098.52727396786
2019-07-17,287507.0792678215,287507.0792678215,287507.0792678215,287507.0792678215,287507.0792678215
2019-07-18,286252.2301307502,286252.2301307502,286252.2301307502,286252.2301307502,286252.2301307502
2019-07-19,288932.8175903347,288932.8175903347,288932.8175903347,288932.8175903347,288932.8175903347
2019-07-22,286445.78671328456,286445.78671328456,286445.78671328456,286445.78671328456,286445.78671328456
2019-07-23,287599.52768756927,287599.52768756927,287599.52768756927,287599.52768756927,287599.52768756927
2019-07-24,289200.5214742312,289200.5214742312,289200.5214742312,289200.5214742312,289200.5214742312
2019-07-25,290558.8735884283,290558.8735884283,290558.8735884283,290558.8735884283,290558.8735884283
2019-07-26,290079.0988140496,290079.0988140496,290079.0988140496,290079.0988140496,290079.0988140496
2019-07-29,290435.2773066281,290435.2773066281,290435.2773066281,290435.2773066281,290435.2773066281
2019-07-30,291339.6420075352,291339.6420075352,291339.6420075352,291339.6420075352,291339.6420075352
2019-07-31,290644.5669728179,290644.5669728179,290644.5669728179,290644.5669728179,290644.5669728179
2019-08-01,288503.40917814913,288503.40917814913,288503.40917814913,288503.40917814913,288503.40917814913
2019-08-02,288578.2370639892,288578.2370639892,288578.2370639892,288578.2370639892,288578.2370639892
2019-08-05,287980.0679928085,287980.0679928085,287980.0679928085,287980.0679928085,287980.0679928085
2019-08-06,357005.6705991203,357005.6705991203,357005.6705991203,357005.6705991203,
2019-08-07,358954.1390352623,358954.1390352623,358954.1390352623,358954.1390352623,
2019-08-08,289486.72621023434,289486.72621023434,289486.72621023434,289486.72621023434,289486.72621023434
2019-08-09,289544.84275206435,289544.84275206435,289544.84275206435,289544.84275206435,289544.84275206435
2019-08-12,291674.0617810731,291674.0617810731,291674.0617810731,291674.0617810731,291674.0617810731
2019-08-13,363729.1435265657,363729.1435265657,363729.1435265657,363729.1435265657,
2019-08-14,363439.259621094,363439.25962109404,363439.259621094,363439.259621094,
2019-08-15,363741.26269620954,363741.26269620954,363741.26269620954,363741.26269620954,
2019-08-16,364583.31828940706,364583.31828940706,364583.31828940706,364583.31828940706,
2019-08-19,295098.434169897,295098.434169897,295098.434169897,295098.434169897,295098.434169897
2019-08-20,294355.53450052475,294355.53450052475,294355.53450052475,294355.53450052475,294355.53450052475
2019-08-21,367463.95540873805,367463.95540873805,367463.95540873805,367463.95540873805,
2019-08-22,368627.92189819907,368627.92189819907,368627.92189819907,368627.92189819907,
2019-08-23,368836.41474044597,368836.41474044597,368836.41474044597,368836.41474044597,
2019-08-26,369392.5509964566,369392.5509964566,369392.5509964566,369392.5509964566,
2019-08-27,372032.0771331171,372032.0771331171,372032.0771331171,372032.0771331171,
2019-08-28,371882.51599854237,371882.51599854237,371882.51599854237,371882.51599854237,
2019-08-29,496497.32045108033,,496497.32045108033,496497.32045108033,
2019-08-30,295670.7696934145,295670.7696934145,295670.7696934145,295670.7696934145,295670.7696934145
2019-09-02,297622.7179941081,297622.7179941081,297622.7179941081,297622.7179941081,297622.7179941081
2019-09-03,297873.90629110043,297873.90629110043,297873.90629110043,297873.90629110043,297873.90629110043
2019-09-04,299670.7472097401,299670.74720974016,299670.7472097401,299670.7472097401,299670.7472097401
2019-09-05,301687.5083723914,301687.5083723914,301687.5083723914,301687.5083723914,301687.5083723914
2019-09-06,301152.34981968877,301152.34981968877,301152.34981968877,301152.34981968877,301152.34981968877
2019-09-09,303191.9912373155,303191.9912373155,303191.9912373155,303191.9912373155,303191.9912373155
2019-09-10,301177.18901195424,301177.18901195424,301177.18901195424,301177.18901195424,301177.18901195424
2019-09-11,300123.8422010741,300123.8422010742,300123.8422010741,300123.8422010741,300123.8422010741
2019-09-12,301555.4170342453,301555.4170342453,301555.4170342453,301555.4170342453,301555.4170342453
2019-09-16,300873.5642097364,300873.5642097364,300873.5642097364,300873.5642097364,300873.5642097364
2019-09-17,298472.6119622453,298472.6119622453,298472.6119622453,298472.6119622453,298472.6119622453
2019-09-18,299230.3168138133,299230.31681381323,299230.3168138133,299230.3168138133,299230.3168138133
2019-09-19,300307.4851677361,300307.4851677361,300307.4851677361,300307.4851677361,300307.4851677361
2019-09-20,300641.66226048156,300641.66226048156,300641.66226048156,300641.66226048156,300641.66226048156
2019-09-23,299726.0214568817,299726.0214568817,299726.0214568817,299726.0214568817,299726.0214568817
2019-09-24,300348.2815953432,300348.2815953432,300348.2815953432,300348.2815953432,300348.2815953432
2019-09-25,373434.1117413866,,373434.1117413866,373434.1117413866,373434.1117413866
2019-09-26,294911.74912909366,294911.74912909366,294911.74912909366,294911.74912909366,294911.74912909366
2019-09-27,295385.8401972838,295385.8401972837,295385.8401972838,295385.8401972838,295385.8401972838
2019-09-30,293589.56522166013,293589.56522166013,293589.56522166013,293589.56522166013,293589.56522166013
2019-10-08,,366983.97536126646,366983.97536126646,366983.97536126646,366983.97536126646
2019-10-09,294055.91900579113,294055.9190057912,294055.91900579113,294055.91900579113,294055.91900579113
2019-10-10,296015.2241207398,296015.22412073973,296015.2241207398,296015.2241207398,296015.2241207398
2019-10-11,,371367.5021591255,371367.5021591255,371367.5021591255,371367.5021591255
2019-10-14,,438798.7988487774,438798.79884877737,,438798.7988487774
2019-10-15,,441124.24078990455,441124.2407899045,,441124.24078990455
2019-10-16,,447495.88901650585,447495.88901650585,,447495.88901650585
2019-10-17,,454197.491164017,454197.491164017,,454197.491164017
2019-10-18,,452169.1367812022,452169.1367812022,,452169.13678120216
2019-10-21,,457185.8242782033,457185.8242782033,,457185.8242782033
2019-10-22,,459342.8087895962,459342.80878959625,,459342.8087895962
2019-10-23,,450873.9454325,450873.9454325,,450873.9454325
2019-10-24,,457595.8699750624,457595.8699750624,,457595.8699750624
2019-10-25,371823.9585611673,371823.9585611673,371823.9585611673,,371823.9585611673
2019-10-28,,457077.50471466203,457077.504714662,,457077.504714662
2019-10-29,,459981.83695254225,459981.8369525423,,459981.83695254225
2019-10-30,,459579.0394034128,459579.03940341267,,459579.0394034127
2019-10-31,,465745.3797843311,465745.3797843311,,465745.3797843311
2019-11-01,,464577.162549391,464577.1625493909,,464577.162549391
2019-11-04,,471661.14332789916,471661.14332789916,,471661.14332789916
2019-11-05,380019.3693165064,380019.3693165064,380019.3693165064,,380019.3693165064
2019-11-06,378537.9709605484,378537.9709605484,378537.9709605484,,378537.9709605484
2019-11-07,,505619.58478728635,505619.5847872864,,505619.58478728635
2019-11-08,,503830.5204324605,503830.5204324605,,503830.5204324605
2019-11-11,,1495296.3740406544,,,
2019-11-12,,1502828.0884834377,,,
2019-11-13,,1503330.2027796237,,,
2019-11-14,753422.5014264613,753422.5014264613,,,
2019-11-15,755366.6446345784,755366.6446345785,,,
2019-11-18,379066.4255576113,379066.4255576113,379066.4255576113,,379066.4255576113
2019-11-19,383198.07333391247,383198.07333391247,383198.07333391247,,383198.07333391247
2019-11-20,508125.37907497195,508125.379074972,508125.379074972,,
2019-11-21,506989.77761101036,506989.7776110103,506989.77761101036,,
2019-11-22,755393.9356956567,755393.9356956567,,,
2019-11-25,757440.001752597,757440.001752597,,,
2019-11-26,508922.6127524835,508922.6127524835,,,508922.6127524835
2019-11-27,381169.58307265316,381169.58307265316,381169.58307265316,,381169.58307265316
2019-11-28,381578.6326797633,381578.6326797633,381578.6326797633,,381578.6326797633
2019-11-29,379904.3661756004,379904.3661756004,379904.3661756004,,379904.3661756004
2019-12-02,381350.3156720483,381350.3156720483,381350.3156720483,,381350.3156720483
2019-12-03,381126.3785842734,381126.3785842734,381126.3785842734,,381126.3785842734
2019-12-04,506610.25336451345,506610.25336451345,506610.25336451345,,
2019-12-05,511129.06884095864,511129.06884095864,511129.06884095864,,
2019-12-06,512379.3885081163,512379.38850811624,512379.38850811624,,
2019-12-09,513081.1339322144,513081.13393221435,513081.13393221435,,
2019-12-10,513484.0868078917,513484.0868078917,513484.08680789167,,
2019-12-11,511516.2145718235,511516.2145718234,511516.2145718235,,
2019-12-12,513155.9378756148,513155.9378756148,513155.93787561473,,
2019-12-13,388613.5415906726,388613.54159067257,388613.5415906726,,388613.5415906726
2019-12-16,390782.5404763687,390782.5404763687,390782.5404763687,,390782.5404763687
2019-12-17,394567.6878003004,394567.6878003005,394567.6878003004,,394567.6878003004
2019-12-18,392585.41938392003,392585.41938392003,392585.41938392003,,392585.41938392003
2019-12-19,392038.01608807436,392038.01608807436,392038.01608807436,,392038.01608807436
2019-12-20,392205.89610866865,392205.89610866865,392205.89610866865,,392205.89610866865
2019-12-23,519196.23938586743,519196.2393858675,519196.2393858675,,
2019-12-24,392934.59567795694,392934.59567795694,392934.59567795694,,392934.59567795694
2019-12-25,393360.28248547984,393360.28248547984,393360.28248547984,,393360.28248547984
2019-12-26,527076.3758250228,527076.3758250228,527076.3758250228,,
2019-12-27,526104.1214343304,526104.1214343304,526104.1214343304,,
2019-12-30,396472.2908696747,396472.2908696747,396472.2908696747,,396472.2908696747
2019-12-31,317446.1084267566,317446.1084267566,317446.1084267566,317446.1084267566,317446.1084267566
2020-01-02,319972.87404630624,319972.87404630624,319972.87404630624,319972.87404630624,319972.87404630624
2020-01-03,320986.84477701737,320986.84477701737,320986.84477701737,320986.84477701737,320986.84477701737
2020-01-06,322257.80297384266,322257.80297384266,322257.80297384266,322257.80297384266,322257.80297384266
2020-01-07,324285.54890431184,324285.54890431184,324285.54890431184,324285.54890431184,324285.54890431184
2020-01-08,323109.5517693837,323109.5517693837,323109.5517693837,323109.5517693837,323109.5517693837
2020-01-09,324726.6484873352,324726.6484873352,324726.6484873352,324726.6484873352,324726.6484873352
2020-01-10,326185.5916989576,326185.5916989576,326185.5916989576,326185.5916989576,326185.5916989576
2020-01-13,327862.26373092714,327862.26373092714,327862.26373092714,327862.26373092714,327862.26373092714
2020-01-14,327183.8658616168,327183.8658616168,327183.8658616168,327183.8658616168,327183.86586161685
2020-01-15,327340.7415759163,327340.7415759163,327340.7415759163,327340.7415759163,327340.7415759163
